Site ID,Name
10.236.11.109,ILG2009-NIXR-R4-RT01
10.236.11.11,HLG0024-NSRA4-RT01
10.236.11.114,ILG3088-NIXR-R4-RT01
10.236.11.115,ILG2898-NIXR-R4-RT01
10.236.11.116,ILG2305-NIXR-R4-RT01
10.236.11.117,ILG3715-NIXR-R4-RT01
10.236.11.118,ILG0287-NIXR-R4-RT01
10.236.11.119,ILG0914-NIXR-R4-RT01
10.236.11.120,ILG3314-NIXR-R4-RT01
10.236.11.121,ILG2937-NIXR-R4-RT01
10.236.11.122,IWACS-NIXR-R4-RT01
10.236.11.123,ILG3647-NIXR-R4-RT01
10.236.11.124,ILG2091-NIXR-R4-RT01
10.236.11.125,ILG0495-NIXR-R4-RT01
10.236.11.126,ILG2153-NIXR-R4-RT01
10.236.11.130,ILG3155-NIXR-R4-RT01
10.236.11.131,ILG3182-NIXR-R4-RT01
10.236.11.132,ILG2629-NIXR-R4-RT01
10.236.11.133,ILG3047-NIXR-R4-RT01
10.236.11.134,ILG3045-NIXR-R4-RT01
10.236.11.135,ILG3625-NIXR-R4-RT01
10.236.11.136,ILG3668-NIXR-R4-RT01
10.236.11.137,ILG2178-NIXR-R4-RT01
10.236.11.139,ILG3608-NIXR-R4-RT01
10.236.11.140,ILG3697-NIXR-R4-RT01
10.236.11.142,ILG3071-NIXR-R4-RT01
10.236.11.146,ILG3639-NIXR-R4-RT01
10.236.11.147,ILG2103-NIXR-R4-RT01
10.236.11.148,ILG0623-NIXR-R4-RT01
10.236.11.149,ILG0968-NIXR-R4-RT01
10.236.11.150,ILG2366-NIXR-R4-RT01
10.236.11.151,ILG3794-NIXR-R4-RT01
10.236.11.152,ILG0376-NIXR-R4-RT01
10.236.11.153,LOG1511-NSASK12-RT01
10.236.11.154,LOG1580-NSASK12-RT01
10.236.11.155,LOG1719-NSASK12-RT01
10.236.11.156,LOG1681-NSASK12-RT01
10.236.11.157,LOG1720-NSASK12-RT01
10.236.11.158,LOG0159-NSASK12-RT01
10.236.11.159,ILG0999-NIXR-R4-RT01
10.236.11.167,ILG2327-NIXR-R4-RT01
10.236.11.169,ILG2881-NIXR-R4-RT01
10.236.11.171,ILG2292-NIXR-R4-RT01
10.236.11.172,ILG0196-NIXR-R4-RT01
10.236.11.173,ILG1861-NIXR-R4-RT01
10.236.11.176,IOG0088-NIXR-E-RT01
10.236.11.177,IOG0098-NIXR-E-RT01
10.236.11.178,IOG0079-NIXR-E-RT01
10.236.11.179,ILG3079-NIXR-E-RT01
10.236.11.180,ILG2017-NIXR-R4-RT01
10.236.11.181,ILG2016-NIXR-R4-RT01
10.236.11.182,ILG2024-NIXR-R4-RT01
10.236.11.183,ILG2147-NIXR-R4-RT01
10.236.11.198,HLG0956-NIXR-R4-RT01
10.236.11.2,IOG1033-NIXR-E-RT01
10.236.11.200,HLG2231-NIXR-R4-RT01
10.236.11.201,ILG2124-NIXR-R4-RT01
10.236.11.202,ILG3823-NIXR-R4-RT01
10.236.11.203,ILG3552-NIXR-R4-RT01
10.236.11.204,ILG3202-NIXR-R4-RT01
10.236.11.205,ILG2819-NIXR-R4-RT01
10.236.11.206,ILG9080-NIXR-R4-RT01
10.236.11.207,ILG2716-NIXR-R4-RT01
10.236.11.208,ILG2268-NIXR-R4-RT01
10.236.11.209,ILG3162-NIXR-R4-RT01
10.236.11.21,LOG1616-NSASK12-RT01
10.236.11.210,ILG0452-NIXR-R4-RT01
10.236.11.212,ILG0031-NIXR-R4-RT01
10.236.11.22,LOG1647-NSASK12-RT01
10.236.11.224,IOG1067-NIXR-E-RT01
10.236.11.225,IOG0140-NIXR-E-RT01
10.236.11.226,IOG0081-NIXR-E-RT01
10.236.11.230,ILG2451-NIXR-E-RT01
10.236.11.232,IOG0668-NIXR-E-RT01
10.236.11.234,IOG1043-NIXR-E-RT01
10.236.11.235,IOG0171-NIXR-E-RT01
10.236.11.236,IOG0152-NSASM-RT01
10.236.11.237,IOG0049-NIXR-E-RT01
10.236.11.238,IOG0844-NIXR-E-RT01
10.236.11.240,IOG1547-NIXR-E-RT01
10.236.11.241,IOG0641-NIXR-E-RT01
10.236.11.242,IOG0143-NIXR-E-RT01
10.236.11.243,IOG0047-NIXR-E-RT01
10.236.11.245,ILG3541-NIXR-R4-RT01
10.236.11.246,ILG0664-NIXR-R4-RT01
10.236.11.247,ILG0729-NIXR-R4-RT01
10.236.11.248,ILG0739-NIXR-R4-RT01
10.236.11.253,ILG3673-NIXR-R4-RT01
10.236.11.254,ILG2499-NIXR-R4-RT01
10.236.11.26,LLG3934-NSASK12-RT01
10.236.11.27,LLG3233-NSASK12-RT01
10.236.11.28,LLG0880-NSASK12-RT01
10.236.11.30,LLG4020-NSASK12-RT01
10.236.11.31,LLG4025-NSASK12-RT01
10.236.11.32,LLG3962-NSASK12-RT01
10.236.11.33,LLG4016-NSASK12-RT01
10.236.11.34,LLG4063-NSASK12-RT01
10.236.11.36,LOG0130-NSASK12-RT01
10.236.11.37,LOG0157-NSASK12-RT01
10.236.11.39,LOG1606-NSASK12-RT01
10.236.11.40,LOG0767-NSASK12-RT01
10.236.11.41,LOG1610-NSASK12-RT01
10.236.11.42,LOG1664-NSASK12-RT01
10.236.11.43,LOG0125-NSASK12-RT01
10.236.11.44,LOG1602-NSASK12-RT01
10.236.11.45,LOG0772-NSASK12-RT01
10.236.11.46,LOG1258-NSASK12-RT01
10.236.11.47,LOG1601-NSASK12-RT01
10.236.11.48,LOG0848-NSASK12-RT01
10.236.11.49,LOG1615-NSASK12-RT01
10.236.11.5,LMattis-NSASK12-RT01
10.236.11.50,LOG1551-NSASK12-RT01
10.236.11.51,LOG1494-NSASK12-RT01
10.236.11.52,LOG1613-NSASK12-RT01
10.236.11.53,LOG1660-NSASK12-RT01
10.236.11.54,LOG1612-NSASK12-RT01
10.236.11.55,LOG0621-NSASK12-RT01
10.236.11.56,LOG1594-NSASK12-RT01
10.236.11.57,LOS0845-NSASK12-RT01
10.236.11.58,LOY0118-NSASK12-RT01
10.236.11.59,LOG1456-NSASK12-RT01
10.236.11.60,LOG1550-NSASK12-RT01
10.236.11.61,LOG1595-NSASK12-RT01
10.236.11.63,LOG1549-NSASK12-RT01
10.236.11.64,LOG1327-NSASK12-RT01
10.236.11.65,LOG1568-NSASK12-RT01
10.236.11.67,LOG1217-NSASK12-RT01
10.236.11.68,LOG1598-NSASK12-RT01
10.236.11.69,LOG1491-NSASK12-RT01
10.236.11.7,HOG0119-NSASM-RT01
10.236.11.70,LOG1361-NSASK12-RT01
10.236.11.71,LOG1465-NSASK12-RT01
10.236.11.72,LOG0119-NSASK12-RT01
10.236.11.73,LNWCOW9-NSASK12-RT01
10.236.11.74,LOG1742-NSASK12-RT01
10.236.11.75,LOG1665-NSASK12-RT01
10.236.11.76,LOG1753-NSASK12-RT01
10.236.11.77,LOG0138-NSASK12-RT01
10.236.11.79,LOG1689-NSASK12-RT01
10.236.11.80,LOG1733-NSASK12-RT01
10.236.11.81,LOG1653-NSASK12-RT01
10.236.11.82,LOG1661-NSASK12-RT01
10.236.11.83,LOG1751-NSASK12-RT01
10.236.11.85,LOG1760-NSASK12-RT01
10.236.11.86,LOG1756-NSASK12-RT01
10.236.11.87,LOG1759-NSASK12-RT01
10.236.11.88,LOG1316-NSASK12-RT01
10.236.11.90,LOG1162-NSASK12-RT01
10.236.11.97,LOG1854-NSASK12-RT01
10.236.12.1,ILG3707-NIXR-R4-RT01
10.236.12.10,ILG2122-NIXR-R4-RT01
10.236.12.100,ILG3691-NIXR-R4-RT01
10.236.12.102,ILG4043-NIXR-R4-RT01
10.236.12.103,ILG2582-NIXR-R4-RT01
10.236.12.104,ILG2947-NIXR-R4-RT01
10.236.12.107,ILG1648-NSASM-RT01
10.236.12.108,HLG2262-NSRA4-RT01
10.236.12.112,ILG2012-NSASM-RT01
10.236.12.113,ILG2955-NSASM-RT01
10.236.12.115,ILG2010-NIXR-E-RT01
10.236.12.12,ILG0904-NIXR-R4-RT01
10.236.12.122,ILG3043-NSASM-RT01
10.236.12.124,HLG1633-NSRA4-RT01
10.236.12.128,HLG0737-NSRA4-RT01
10.236.12.129,HLG0433-NSRA4-RT01
10.236.12.13,ILG1314-NIXR-R4-RT01
10.236.12.130,ILG2013-NIXR-E-RT01
10.236.12.14,ILG0992-NIXR-R4-RT01
10.236.12.142,HLG0285-NSRA4-RT01
10.236.12.147,ILG3649-NIXR-E-RT01
10.236.12.15,ILG3616-NIXR-R4-RT01
10.236.12.154,HLG2157-NSRA4-RT01
10.236.12.156,HLG2427-NSRA4-RT01
10.236.12.158,ILG0457-NSASM-RT01
10.236.12.159,ILG0360-NSASM-RT01
10.236.12.166,HLG3403-NSRA4-RT01
10.236.12.171,ILG3450-NSASM-RT01
10.236.12.176,HLG0738-NSRA4-RT01
10.236.12.178,ILG3879-NSASM-RT01
10.236.12.179,ILG0877-NSASM-RT01
10.236.12.180,ILG3886-NSASM-RT01
10.236.12.181,ILG3310-NSASM-RT01
10.236.12.19,LOG1518-NSASK12-RT01
10.236.12.190,ILG0515-NSASM-RT01
10.236.12.191,ILG0096-NSASM-RT01
10.236.12.193,HLG0859-NSRA4-RT01
10.236.12.199,ILG0821-NSASM-RT01
10.236.12.2,ILG3131-NIXR-R4-RT01
10.236.12.20,LOG1477-NSASK12-RT01
10.236.12.200,ILG3366-NSASM-RT01
10.236.12.209,ILG0718-NIXR-E-RT01
10.236.12.21,LOG1467-NSASK12-RT01
10.236.12.245,ILG2949-NIXR-E-RT01
10.236.12.252,ILG0745-NIXR-E-RT01
10.236.12.253,ILG0540-NIXR-E-RT01
10.236.12.254,ILG2160-NIXR-E-RT01
10.236.12.27,ILG3882-NIXR-R4-RT01
10.236.12.3,ILG0232-NIXR-R4-RT01
10.236.12.32,ILG0939-NIXR-R4-RT01
10.236.12.33,ILG0112-NIXR-R4-RT01
10.236.12.34,ILG2498-NIXR-R4-RT01
10.236.12.35,ILG0807-NIXR-R4-RT01
10.236.12.36,ILG2493-NIXR-R4-RT01
10.236.12.37,ILG2601-NIXR-R4-RT01
10.236.12.38,ILG0589-NIXR-R4-RT01
10.236.12.39,ILG0742-NIXR-R4-RT01
10.236.12.4,ILG3134-NIXR-R4-RT01
10.236.12.41,ILG2552-NIXR-R4-RT01
10.236.12.42,ILG3189-NIXR-R4-RT01
10.236.12.43,ILG0308-NIXR-R4-RT01
10.236.12.44,ILG2828-NIXR-R4-RT01
10.236.12.45,ILG0436-NIXR-R4-RT01
10.236.12.46,ILG3054-NIXR-R4-RT01
10.236.12.47,ILG3661-NIXR-R4-RT01
10.236.12.48,ILG3052-NIXR-R4-RT01
10.236.12.49,ILG3902-NIXR-R4-RT01
10.236.12.5,ILG3485-NIXR-R4-RT01
10.236.12.50,ILG2926-NIXR-R4-RT01
10.236.12.51,ILG0475-NIXR-R4-RT01
10.236.12.52,ILG3763-NIXR-R4-RT01
10.236.12.53,ILG1650-NIXR-R4-RT01
10.236.12.54,ILG3050-NIXR-R4-RT01
10.236.12.55,ILG2252-NIXR-R4-RT01
10.236.12.56,ILG3708-NIXR-R4-RT01
10.236.12.57,ILG3053-NIXR-R4-RT01
10.236.12.58,ILG3855-NIXR-R4-RT01
10.236.12.59,ILG0464-NIXR-R4-RT01
10.236.12.6,HLG2591-NIXR-R4-RT01
10.236.12.69,IOG1325-NIXR-R4-RT01
10.236.12.7,ILG0092-NIXR-R4-RT01
10.236.12.75,LOG1496-NSASK12-RT01
10.236.12.76,LOG1391-NSASK12-RT01
10.236.12.77,LOG1430-NSASK12-RT01
10.236.12.78,LOG1368-NSASK12-RT01
10.236.12.79,LOG1411-NSASK12-RT01
10.236.12.8,ILG3138-NIXR-R4-RT01
10.236.12.80,LOG0810-NSASK12-RT01
10.236.12.81,LOG0175-NSASK12-RT01
10.236.12.86,IOG1463-NIXR-E-RT01
10.236.12.87,LOG01458-NSASK12-RT01
10.236.12.89,LOG0133-NSASK12-RT01
10.236.12.9,ILG0765-NIXR-R4-RT01
10.236.12.90,ILG2950-NIXR-R4-RT01
10.236.12.91,ILG0292-NIXR-R4-RT01
10.236.12.92,ILG3870-NIXR-R4-RT01
10.236.12.93,ILG0909-NIXR-R4-RT01
10.236.12.94,ILG4152-NIXR-R4-RT01
10.236.12.96,ILG3872-NIXR-R4-RT01
10.236.12.97,ILG0230-NIXR-R4-RT01
10.236.12.98,ILG3135-NIXR-R4-RT01
10.236.12.99,ILG2151-NIXR-R4-RT01
10.236.13.155,ILG0695-NIXR-R4-RT01
10.236.13.30,LOG0135-NSASK12-RT01
10.236.13.32,LOG0126-NSASK12-RT01
10.236.13.90,ILG0743-NIXR-R4-RT01
10.236.13.91,ILG3780-NIXR-R4-RT01
10.236.192.120,Lekki_vCPAA_IGP-2
10.236.192.122,Lekki_vCPAA_IGP-3
10.236.192.123,Lekki_vCPAA_IGP-4
10.236.192.81,Lekki_vCPAA_iGP-1
10.236.2.10,LLG0746-NSARAX-RT01
10.236.2.100,LLG2139-NSARAX-RT01
10.236.2.102,LLG0360-NSARAX-RT01
10.236.2.104,LLG0935-NSARAX-RT01
10.236.2.105,LLG0440-NSARAX-RT01
10.236.2.106,LLG0566-NSARAX-RT01
10.236.2.108,LLG0934-NSARAX-RT01
10.236.2.109,LLG1803-NSARAX-RT01
10.236.2.110,LLG2444-NSARAX-RT01
10.236.2.111,LLG0728-NSARAX-RT01
10.236.2.113,LLG0064-NSARAX-RT01
10.236.2.114,LLG0543-NSARAX-RT01
10.236.2.115,LLG0834-NSARAX-RT01
10.236.2.116,LLG0779-NSARAX-RT01
10.236.2.117,LLG2440-NSARAX-RT01
10.236.2.118,LLG0526-NSARAX-RT01
10.236.2.12,LLG0559-NSARAX-RT01
10.236.2.120,LLG0272-NSARAX-RT01
10.236.2.121,LLG0553-NSARAX-RT01
10.236.2.122,LLG0630-NSARAX-RT01
10.236.2.123,LLG0722-NSARAX-RT01
10.236.2.124,LLG0952-NSARAX-RT01
10.236.2.125,LLG0953-NSARAX-RT01
10.236.2.127,LLG2131-NSARAX-RT01
10.236.2.128,LLG2410-NSARAX-RT01
10.236.2.129,LLG0716-NSARAX-RT01
10.236.2.13,LLG0836-NSARAX-RT01
10.236.2.131,LLG2323-NSARAX-RT01
10.236.2.132,LLG0789-NSARAX-RT01
10.236.2.136,LLG2362-NSASK12-RT01
10.236.2.137,LLG2537-NSARAX-RT01
10.236.2.138,LLG0488-NSARAX-RT01
10.236.2.14,LLG0864-NSARAX-RT01
10.236.2.140,LLG2136-NSASK12-RT01
10.236.2.141,LLG0749-NSARAX-RT01
10.236.2.142,LLG0845-NSARAX-RT01
10.236.2.144,LLG0993-NSARAX-RT01
10.236.2.145,LLG1666-NSARAX-RT01
10.236.2.146,LLG0031-NSARAX-RT01
10.236.2.147,LLG2105-NSARAX-RT01
10.236.2.148,LLG2101-NSARAX-RT01
10.236.2.149,LLG2285-NSARAX-RT01
10.236.2.15,LLG0969-NSARAX-RT01
10.236.2.150,LLG0308-NSARAX-RT01
10.236.2.151,LLG1646-NSARAX-RT01
10.236.2.154,LLG0156-NSARAX-RT01
10.236.2.155,LLG0332-NSARAX-RT01
10.236.2.157,LLG0451-NSARAX-RT01
10.236.2.159,LLG0788-NSARAX-RT01
10.236.2.16,LLG1679-NSARAX-RT01
10.236.2.160,LLG2406-NSARAX-RT01
10.236.2.161,LLG2535-NSARAX-RT01
10.236.2.162,LLG0005-NSARAX-RT01
10.236.2.165,LLG0811-NSARAX-RT01
10.236.2.166,LLG0982-NSARAX-RT01
10.236.2.167,LLG2201-NSARAX-RT01
10.236.2.168,LLG0061-NSARAX-RT01
10.236.2.17,LLG1729-NSARAX-RT01
10.236.2.171,LLG0097-NSARAX-RT01
10.236.2.173,LLG0618-NSARAX-RT01
10.236.2.177,LLG1420-NSARAX-RT01
10.236.2.18,LLG1753-NSARAX-RT01
10.236.2.180,LLG0590-NSARAX-RT01
10.236.2.181,LLG0037-NSASK12-RT01
10.236.2.182,LLG2175-NSARAX-RT01
10.236.2.183,LLG2510-NSARAX-RT01
10.236.2.184,LLG2561-NSARAX-RT01
10.236.2.186,LLG0550-NSARAX-RT01
10.236.2.187,LLG0923-NSARAX-RT01
10.236.2.189,LLG0491-NSARAX-RT01
10.236.2.19,LLG2154-NSARAX-RT01
10.236.2.190,LLG0668-NSARAX-RT01
10.236.2.192,LLG0171-NSARAX-RT01
10.236.2.193,LLG0795-NSARAX-RT01
10.236.2.194,LLG2159-NSARAX-RT01
10.236.2.195,LLG1010-NSASK12-RT01
10.236.2.196,LLG1793-NSARAX-RT01
10.236.2.198,LLG0599-NSARX-RT01
10.236.2.199,LLG0738-NSARAX-RT01
10.236.2.20,LLG2296-NSARAX-RT01
10.236.2.200,LLG2377-NSARAX-RT01
10.236.2.201,LLG0799-NSARAX-RT01
10.236.2.203,LLG0000-NSARAX-RT01
10.236.2.209,LLG0957-NSARAX-RT01
10.236.2.21,LLG2557-NSARAX-RT01
10.236.2.211,LLG0032-NSASK12-RT01
10.236.2.212,LLG0087-NSARAX-RT01
10.236.2.213,LLG0941-NSARAX-RT01
10.236.2.214,LLG0943-NSARAX-RT01
10.236.2.215,LLG0970-NSARAX-RT01
10.236.2.216,LLG0542-NSARAX-RT01
10.236.2.217,LLG2271-NSARAX-RT01
10.236.2.218,LLG0740-NSARAX-RT01
10.236.2.22,LLG0837-NSARAX-RT01
10.236.2.220,LLG0580-NSARAX-RT01
10.236.2.221,LLG0967-NSARAX-RT01
10.236.2.222,LLG1630-NSARAX-RT01
10.236.2.226,LLG0495-NSARAX-RT01
10.236.2.227,LLG2153-NSARAX-RT01
10.236.2.228,LLG0932-NSARAX-RT01
10.236.2.229,LLG2230-NSARAX-RT01
10.236.2.23,LLG2365-NSARAX-RT01
10.236.2.230,LLG2355-NSARAX-RT01
10.236.2.232,LLG2447-NSARAX-RT01
10.236.2.233,LLG0598-NSARAX-RT01
10.236.2.236,LLG2301-NSARAX-RT01
10.236.2.237,LLG2546-NSARAX-RT01
10.236.2.238,LLG2304-NSARAX-RT01
10.236.2.239,LLG2501-NSARAX-RT01
10.236.2.242,LLG0689-NSARAX-RT01
10.236.2.243,LLG0683-NSASK12-RT01
10.236.2.244,LLG0446-NSARAX-RT01
10.236.2.245,LLG2140-NSARAX-RT01
10.236.2.246,LLG0601-NSASK12-RT01
10.236.2.247,LLG0747-NSARAX-RT01
10.236.2.248,LLG0823-NSARAX-RT01
10.236.2.250,LLG1511-NSASK12-RT01
10.236.2.251,LLG2275-NSARAX-RT01
10.236.2.253,LLG0132-NSARAX-RT01
10.236.2.254,LLG0538-NSARAX-RT01
10.236.2.26,LLG0714-NSARAX-RT01
10.236.2.27,LLG0715-NSARAX-RT01
10.236.2.28,LLG0718-NSARAX-RT01
10.236.2.29,LLG0741-NSARAX-RT01
10.236.2.3,LLG2268-NSARAX-RT01
10.236.2.31,LLG1629-NSARAX-RT01
10.236.2.34,LLG0196-NSARAX-RT01
10.236.2.35,LLG0710-NSARAX-RT01
10.236.2.37,LLG0778-NSARAX-RT01
10.236.2.39,LLG0863-NSARAX-RT01
10.236.2.4,LLG2517-NSARAX-RT01
10.236.2.40,LLG1482-NSARAX-RT01
10.236.2.41,LLG2378-NSARAX-RT01
10.236.2.43,LLG0860-NSARAX-RT01
10.236.2.44,LLG2297-NSARAX-RT01
10.236.2.45,LLG2361-NSARAX-RT01
10.236.2.46,LLG0855-NSARAX-RT01
10.236.2.47,LLG0496-NSARAX-RT01
10.236.2.49,LLG1800-NSARAX-RT01
10.236.2.52,LLG2511-NSARAX-RT01
10.236.2.54,LLG2260-NSARAX-RT01
10.236.2.55,LLG2327-NSARAX-RT01
10.236.2.56,LLG0651-NSARAX-RT01
10.236.2.57,LLG0652-NSASK12-RT01
10.236.2.58,LLG0998-NSARAX-RT01
10.236.2.59,LLG0816-NSARAX-RT01
10.236.2.6,LLG0487-NSARAX-RT01
10.236.2.61,LLG2332-NSARAX-RT01
10.236.2.62,LLG1701-NSARAX-RT01
10.236.2.63,LLG0685-NSARAX-RT01
10.236.2.64,LLG0569-NSARAX-RT01
10.236.2.65,LLG0673-NSARAX-RT01
10.236.2.66,LLG0735-NSARAX-RT01
10.236.2.67,LLG1669-NSARAX-RT01
10.236.2.68,LLG1670-NSARAX-RT01
10.236.2.69,LLG2129-NSARAX-RT01
10.236.2.7,LLG0565-NSARAX-RT01
10.236.2.71,LLG1704-NSARAX-RT01
10.236.2.72,LLG0861-NSARAX-RT01
10.236.2.73,LLG2174-NSARAX-RT01
10.236.2.75,LLG3040-NSARAX-RT01
10.236.2.76,LLG1767-NSARAX-RT01
10.236.2.77,LLG0777-NSARAX-RT01
10.236.2.78,LLG0833-NSASK12-RT01
10.236.2.79,LLG2438-NSARAX-RT01
10.236.2.8,LLG0958-NSARAX-RT01
10.236.2.81,LLG2338-NSARAX-RT01
10.236.2.83,LLG0433-NSARAX-RT01
10.236.2.85,LLG0984-NSARAX-RT01
10.236.2.86,LLG0996-NSARAX-RT01
10.236.2.87,LLG1652-NSARAX-RT01
10.236.2.90,LLG0764-NSARAX-RT01
10.236.2.91,LLG2418-NSARAX-RT01
10.236.2.92,LLG0884-NSARAX-RT01
10.236.2.94,LLG0470-NSARAX-RT01
10.236.2.95,LLG0762-NSARAX-RT01
10.236.2.98,LLG0691-NSARAX-RT01
10.236.3.10,LLG2177-NSARAX-RT01
10.236.3.11,LLG2360-NSARAX-RT01
10.236.3.12,LLG2481-NSARAX-RT01
10.236.3.13,LLG2497-NSARAX-RT01
10.236.3.15,LLG2108-NSARAX-RT01
10.236.3.16,LLG0805-NSARAX-RT01
10.236.3.18,LLG0832-NSARAX-RT01
10.236.3.2,LLG0750-NSARAX-RT01
10.236.3.21,LLG2880-NSARAX-RT01
10.236.3.26,LLG3246-NSARAX-RT01
10.236.3.3,LLG0751-NSARAX-RT01
10.236.3.36,LLG2573-NSAR8-RT01
10.236.3.6,LLG0862-NSARAX-RT01
10.236.3.7,LLG0898-NSARAX-RT01
10.236.3.8,LLG0918-NSARAX-RT01
10.236.4.10,HOG0974-NSRA4-RT01
10.236.4.11,HOG0990-NSRA4-RT01
10.236.4.13,HOG1076-NSRA4-RT01
10.236.4.15,HOG1147-NSRA4-RT01
10.236.4.16,LOG0014-NSAR8-RT01
10.236.4.18,HOG0004-NSAR8-RT01
10.236.4.2,LOG0777-NSAR8-RT01
10.236.4.3,LOG0786-NSAR8-RT01
10.236.4.4,HOG0789-NSRA4-RT01
10.236.4.6,LOG0796-NSAR8-RT01
10.236.4.8,LOG0836-NSAR8-RT01
10.236.4.9,HOG0972-NSAR8-RT01
10.236.5.100,LLG3827-NSASK12-RT01
10.236.5.101,LLG2569-NSASK12-RT01
10.236.5.102,LLG3597-NSASK12-RT01
10.236.5.103,LLG3601-NSASK12-RT01
10.236.5.105,LLG3602-NSASK12-RT01
10.236.5.106,LLG3107-NSASK12-RT01
10.236.5.107,LLG3606-NSASK12-RT01
10.236.5.108,LLG3201-NSASK12-RT01
10.236.5.109,LOG1406-NSASK12-RT01
10.236.5.11,LLG3696-NSASK12-RT01
10.236.5.110,LLG3760-NSASK12-RT01
10.236.5.112,LLG3596-NSASK12-RT01
10.236.5.113,LOG1380-NSASK12-RT01
10.236.5.114,LOG0105-NSASK12-RT01
10.236.5.115,LOG1396-NSASK12-RT01
10.236.5.116,LOG1445-NSASK12-RT01
10.236.5.117,LLG3322-NSASK12-RT01
10.236.5.118,LLG2623-NSASK12-RT01
10.236.5.119,LOG1371-NSASK12-RT01
10.236.5.12,LLG0761-NSASK12-RT01
10.236.5.120,LOG1294-NSASK12-RT01
10.236.5.121,LOG0740-NSASK12-RT01
10.236.5.122,LLG3366-NSASK12-RT01
10.236.5.123,LLG2123-NSASK12-RT01
10.236.5.124,LLG3099-NSASK12-RT01
10.236.5.125,LOG1296-NSASK12-RT01
10.236.5.126,HOG0831-NSASM-RT01
10.236.5.127,LOG1363-NSASK12-RT01
10.236.5.128,LOG1471-NSASK12-RT01
10.236.5.129,LOG1488-NSASK12-RT01
10.236.5.13,LLG3739-NSASK12-RT01
10.236.5.130,LLG3588-NSASK12-RT01
10.236.5.131,LLG3834-NSASK12-RT01
10.236.5.132,LLG3044-NSASK12-RT01
10.236.5.134,LOG1379-NSASK12-RT01
10.236.5.135,LOG0024-NSASK12-RT01
10.236.5.136,LOG1382-NSASK12-RT01
10.236.5.137,LLG3744-NSASK12-RT01
10.236.5.138,LLG0763-NSASK12-RT01
10.236.5.139,LLG3660-NSASK12-RT01
10.236.5.14,LLG3617-NSASK12-RT01
10.236.5.140,LLG2628-NSASK12-RT01
10.236.5.141,LOG1455-NSASK12-RT01
10.236.5.142,LOG1150-NSASK12-RT01
10.236.5.143,LOG1385-NSASK12-RT01
10.236.5.144,LOG1127-NSASK12-RT01
10.236.5.145,LOG1423-NSASK12-RT01
10.236.5.146,LOG1487-NSASK12-RT01
10.236.5.148,LOG1519-NSASK12-RT01
10.236.5.15,LLG2990-NSASK12-RT01
10.236.5.150,LLG3594-NSASK12-RT01
10.236.5.151,LOG1350-NSASK12-RT01
10.236.5.152,LLG0479-NSASK12-RT01
10.236.5.153,LOG1526-NSASK12-RT01
10.236.5.154,HOG0765-NSASM-RT01
10.236.5.156,LOG1502-NSASK12-RT01
10.236.5.157,LOG1354-NSASK12-RT01
10.236.5.158,LOG0152-NSASK12-RT01
10.236.5.159,LOG1468-NSASK12-RT01
10.236.5.16,LLG3787-NSASK12-RT01
10.236.5.160,LLG0942-NSASK12-RT01
10.236.5.161,LOG1529-NSASK12-RT01
10.236.5.162,LOG1148-NSASK12-RT01
10.236.5.163,LOG1481-NSASK12-RT01
10.236.5.164,LOG1531-NSASK12-RT01
10.236.5.165,LOG1535-NSASK12-RT01
10.236.5.166,LLG3612-NSASK12-RT01
10.236.5.167,LLG2955-NSASK12-RT01
10.236.5.168,LLG3613-NSASK12-RT01
10.236.5.169,LLG3196-NSASK12-RT01
10.236.5.17,LOG1378-NSASK12-RT01
10.236.5.170,LLG3624-NSASK12-RT01
10.236.5.172,LLG3047-NSASK12-RT01
10.236.5.173,LOG1404-NSASK12-RT01
10.236.5.174,LOG1109-NSASK12-RT01
10.236.5.175,LLG3637-NSASK12-RT01
10.236.5.176,LLG3656-NSASK12-RT01
10.236.5.177,LLG3671-NSASK12-RT01
10.236.5.178,LLG3545-NSASK12-RT01
10.236.5.179,LOG1433-NSASK12-RT01
10.236.5.18,LLG3658-NSASK12-RT01
10.236.5.180,LOG0821-NSASK12-RT01
10.236.5.181,LLG3702-NSASK12-RT01
10.236.5.183,LLG0285-NSASK12-RT01
10.236.5.184,LLG3725-NSASK12-RT01
10.236.5.185,LLG3094-NSASK12-RT01
10.236.5.187,LLG3737-NSASK12-RT01
10.236.5.188,LLG2287-NSASK12-RT01
10.236.5.189,LOG1444-NSASK12-RT01
10.236.5.19,LLG2098-NSASK12-RT01
10.236.5.190,LLG3756-NSASK12-RT01
10.236.5.191,LLG3843-NSASK12-RT01
10.236.5.192,LLG3795-NSASK12-RT01
10.236.5.193,LLG3762-NSASK12-RT01
10.236.5.196,LLG3574-NSASK12-RT01
10.236.5.197,LLG3570-NSASK12-RT01
10.236.5.198,LLG3547-NSASK12-RT01
10.236.5.199,LLG3645-NSASK12-RT01
10.236.5.2,LLG3716-NSASK12-RT01
10.236.5.20,LLG3767-NSASK12-RT01
10.236.5.200,LOG1041-NSASK12-RT01
10.236.5.201,LOG1523-NSASK12-RT01
10.236.5.202,LLG3635-NSASK12-RT01
10.236.5.203,LLG3114-NSASK12-RT01
10.236.5.204,LOG1503-NSASK12-RT01
10.236.5.205,LOG1437-NSASK12-RT01
10.236.5.206,LOG0911-NSASK12-RT01
10.236.5.207,LOG1377-NSASK12-RT01
